"tag","class","text_preview","is_valid","type"
"div","product-content","EN STOCKPASTA TERMICA ID-COOLING FROST X25 4GRS $13.520,76 Original price was: $13.520,76.$10.499,0","1","productWrapper"
"a","product-loop-title","EN STOCKPASTA TERMICA ID-COOLING FROST X25 4GRS","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","PASTA TERMICA ID-COOLING FROST X25 4GRS","1","title"
"span","price","$13.520,76 Original price was: $13.520,76.$10.499,00Current price is: $10.499,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$13.520,76","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$10.499,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 4.506,926 cuotas de $ 2.2530,,0,","0",""
"div","installments store","3 cuotas de $ 4.506,926 cuotas de $ 2.253,46","0",""
"img","","","0",""
"a","","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2025/04/LUZ-DE","0",""
"div","inner","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2025/04/LUZ-DE","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKLUZ DE NEON BLANCA Y DE COLORES TL 12 $15.431,32 Original price was: $15.431,32.$11.370,00C","1","productWrapper"
"a","product-loop-title","EN STOCKLUZ DE NEON BLANCA Y DE COLORES TL 12","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","LUZ DE NEON BLANCA Y DE COLORES TL 12","1","title"
"span","price","$15.431,32 Original price was: $15.431,32.$11.370,00Current price is: $11.370,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$15.431,32","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$11.370,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 5.143,776 cuotas de $ 2.5710,,0,","0",""
"div","installments store","3 cuotas de $ 5.143,776 cuotas de $ 2.571,89","0",""
"img","","","0",""
"a","","<img width=2560 height=1920 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/0000","0",""
"div","inner","<img width=2560 height=1920 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/0000","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKCPU Cooler Raptor Cryo RGB Potencia Max 95W p/AMD/Intel $16.138,96 Original price was: $16.","1","productWrapper"
"a","product-loop-title","EN STOCKCPU Cooler Raptor Cryo RGB Potencia Max 95W p/AMD/Intel","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","CPU Cooler Raptor Cryo RGB Potencia Max 95W p/AMD/Intel","1","title"
"span","price","$16.138,96 Original price was: $16.138,96.$11.799,99Current price is: $11.799,99. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$16.138,96","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$11.799,99","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 5.379,656 cuotas de $ 2.6890,,0,","0",""
"div","installments store","3 cuotas de $ 5.379,656 cuotas de $ 2.689,83","0",""
"img","","","0",""
"a","","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2025/01/GAME-M","0",""
"div","inner","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2025/01/GAME-M","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKCOOLER GABINETE GAMEMAX 120MM ARGB FN-12RAINBOW-C9 $17.630,31 Original price was: $17.630,3","1","productWrapper"
"a","product-loop-title","EN STOCKCOOLER GABINETE GAMEMAX 120MM ARGB FN-12RAINBOW-C9","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","COOLER GABINETE GAMEMAX 120MM ARGB FN-12RAINBOW-C9","1","title"
"span","price","$17.630,31 Original price was: $17.630,31.$13.685,00Current price is: $13.685,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$17.630,31","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$13.685,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 5.876,776 cuotas de $ 2.9380,,0,","0",""
"div","installments store","3 cuotas de $ 5.876,776 cuotas de $ 2.938,39","0",""
"img","","","0",""
"a","","<img width=1000 height=1000 src=https://www.liontech-gaming.com/wp-content/uploads/2024/07/disc","0",""
"div","inner","<img width=1000 height=1000 src=https://www.liontech-gaming.com/wp-content/uploads/2024/07/disc","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKDISCO SSD HIKSEMI WAVE 120GB $19.600,00 Original price was: $19.600,00.$13.990,00Current pr","1","productWrapper"
"a","product-loop-title","EN STOCKDISCO SSD HIKSEMI WAVE 120GB","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","DISCO SSD HIKSEMI WAVE 120GB","1","title"
"span","price","$19.600,00 Original price was: $19.600,00.$13.990,00Current price is: $13.990,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$19.600,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$13.990,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 6.533,336 cuotas de $ 3.2660,,0,","0",""
"div","installments store","3 cuotas de $ 6.533,336 cuotas de $ 3.266,67","0",""
"img","","","0",""
"a","","<img width=1200 height=1200 src=https://www.liontech-gaming.com/wp-content/uploads/2023/02/neta","0",""
"div","inner","<img width=1200 height=1200 src=https://www.liontech-gaming.com/wp-content/uploads/2023/02/neta","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKDISCO SSD 120GB NETAC SA500 SATA 3 $19.569,55 Original price was: $19.569,55.$14.499,00Curr","1","productWrapper"
"a","product-loop-title","EN STOCKDISCO SSD 120GB NETAC SA500 SATA 3","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","DISCO SSD 120GB NETAC SA500 SATA 3","1","title"
"span","price","$19.569,55 Original price was: $19.569,55.$14.499,00Current price is: $14.499,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$19.569,55","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$14.499,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 6.523,186 cuotas de $ 3.2610,,0,","0",""
"div","installments store","3 cuotas de $ 6.523,186 cuotas de $ 3.261,59","0",""
"img","","","0",""
"a","","<img width=1200 height=1200 src=https://www.liontech-gaming.com/wp-content/uploads/2024/10/carr","0",""
"div","inner","<img width=1200 height=1200 src=https://www.liontech-gaming.com/wp-content/uploads/2024/10/carr","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKCARRY DISK HIKSEMI 2.5 TIPO C 3.1 $19.747,00 Original price was: $19.747,00.$15.599,00Curre","1","productWrapper"
"a","product-loop-title","EN STOCKCARRY DISK HIKSEMI 2.5 TIPO C 3.1","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","CARRY DISK HIKSEMI 2.5 TIPO C 3.1","1","title"
"span","price","$19.747,00 Original price was: $19.747,00.$15.599,00Current price is: $15.599,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$19.747,00","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$15.599,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 6.582,336 cuotas de $ 3.2910,,0,","0",""
"div","installments store","3 cuotas de $ 6.582,336 cuotas de $ 3.291,17","0",""
"img","","","0",""
"a","","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2024/06/Sin-ti","0",""
"div","inner","<img width=500 height=500 src=https://www.liontech-gaming.com/wp-content/uploads/2024/06/Sin-ti","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKCOMPUESTO TERMICO ASUS ROG RG-07 8G $21.234,27 Original price was: $21.234,27.$16.699,00Cur","1","productWrapper"
"a","product-loop-title","EN STOCKCOMPUESTO TERMICO ASUS ROG RG-07 8G","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","COMPUESTO TERMICO ASUS ROG RG-07 8G","1","title"
"span","price","$21.234,27 Original price was: $21.234,27.$16.699,00Current price is: $16.699,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$21.234,27","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$16.699,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 7.078,096 cuotas de $ 3.5390,,0,","0",""
"div","installments store","3 cuotas de $ 7.078,096 cuotas de $ 3.539,05","0",""
"img","","","0",""
"a","","<img width=500 height=459 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/D_NQ_N","0",""
"div","inner","<img width=500 height=459 src=https://www.liontech-gaming.com/wp-content/uploads/2025/07/D_NQ_N","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKDISCO SOLIDO SSD 240GB STYLOSTECH SATA $31.667,09 Original price was: $31.667,09.$24.999,00","1","productWrapper"
"a","product-loop-title","EN STOCKDISCO SOLIDO SSD 240GB STYLOSTECH SATA","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","DISCO SOLIDO SSD 240GB STYLOSTECH SATA","1","title"
"span","price","$31.667,09 Original price was: $31.667,09.$24.999,00Current price is: $24.999,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$31.667,09","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$24.999,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 10.555,706 cuotas de $ 5.270,","0",""
"div","installments store","3 cuotas de $ 10.555,706 cuotas de $ 5.277,85","0",""
"img","","","0",""
"a","","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2022/12/1-77.j","0",""
"div","inner","<img width=800 height=800 src=https://www.liontech-gaming.com/wp-content/uploads/2022/12/1-77.j","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKDISCO SSD 240GB NETAC N535S 2.5 SATA $31.035,03 Original price was: $31.035,03.$25.999,00C","1","productWrapper"
"a","product-loop-title","EN STOCKDISCO SSD 240GB NETAC N535S 2.5 SATA","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","DISCO SSD 240GB NETAC N535S 2.5 SATA","1","title"
"span","price","$31.035,03 Original price was: $31.035,03.$25.999,00Current price is: $25.999,00. Efectivo / Transfe","1","price"
"span","woocommerce-Price-amount amount","$31.035,03","1","price"
"span","woocommerce-Price-currencySymbol","$","0",""
"span","woocommerce-Price-amount amount","$25.999,00","0",""
"span","woocommerce-Price-currencySymbol","$","0",""
"div","wiop","3 cuotas de $ 10.345,016 cuotas de $ 5.170,","0",""
"div","installments store","3 cuotas de $ 10.345,016 cuotas de $ 5.172,51","0",""
"img","","","0",""
"a","","<img width=2000 height=2000 src=https://www.liontech-gaming.com/wp-content/uploads/2025/06/ssd-","0",""
"div","inner","<img width=2000 height=2000 src=https://www.liontech-gaming.com/wp-content/uploads/2025/06/ssd-","0",""
"img","wp-post-image lazyload","","0",""
"div","product-content","EN STOCKDISCO SSD 240G ADATA SU 650 $35.580,98 Original price was: $35.580,98.$25.999,00Current pri","1","productWrapper"
"a","product-loop-title","EN STOCKDISCO SSD 240G ADATA SU 650","1","link"
"div","advanced-woo-labels awl-position-type-before-title awl-label-type-archive awl-align-left","EN STOCK","0",""
"div","awl-label-wrap awl-label-id-26484","EN STOCK","1","is_stocked"
"span","awl-product-label awl-type-label awl-type-label-rounded","EN STOCK","1","is_stocked"
"span","awl-label-text","EN STOCK","1","is_stocked"
"span","awl-inner-text","EN STOCK","1","is_stocked"
"h3","woocommerce-loop-product__title","DISCO SSD 240G ADATA SU 650","1","title"
"span","price","$35.580,98 Original price was: $35.580,98.$25.999,00Current price is: $25.999,00. Efectivo / Transfe","1","price"
